;Corrente Fase A;Corrente Fase B;Corrente Fase C;Corrente Total;Fator de Potência;Frequência;Potência Aparente;Potência Ativa;Potência Reativa;Produção de Energia;Tensão Fase AB;Tensão Fase BC;Tensão Fase CA
25-jan-18 13:36:00;15,29536819;15,25536823;15,30536842;43,82484436;-99,8312149;60,01851273;10059,9082;10059,83984;37,15179825;30929144;392,3999939;394,5206604;393,0690918
25-jan-18 13:36:30;15,20347977;15,1634798;15,21348;43,78683853;-99,83238983;60,01852417;10074,68066;10074,61328;37,48544693;30929244;392,3999939;394,787323;393,0890808
25-jan-18 13:37:00;15,11159134;15,07159138;15,12159157;43,7488327;-99,83356476;60,01853561;10062,61426;10062,54395;37,81909561;30929346;392,3999939;395,0540161;393,1091003
25-jan-18 13:37:30;15,01970196;14,979702;15,02970219;43,71082306;-99,83473969;60,01854706;10015,82422;10015,75586;37,42790604;30929424;392,3999939;395,3207092;393,1291199
25-jan-18 13:38:00;14,92781353;14,88781357;14,93781376;43,67281723;-99,83591461;60,01855469;9927,910156;9927,848633;36,17825317;30929474;392,3999939;395,5874023;393,1491089
25-jan-18 13:38:30;14,8359251;14,79592514;14,84592533;43,6348114;-99,83708954;60,01856613;9868,660156;9868,601563;34,9285965;30929546;392,3999939;395,8540955;393,1691284
25-jan-18 13:39:00;14,74403667;14,70403671;14,7540369;43,59680176;-99,83826447;60,01857758;9843,645508;9843,588867;33,67893982;30929646;392,3999939;396,1207886;393,1891479
25-jan-18 13:39:30;14,65214825;14,61214828;14,66214848;43,55879593;-99,83943939;60,01858902;9857,183594;9857,124023;34,13965988;30929746;392,9926147;396,3874512;393,7926331
25-jan-18 13:40:00;14,56025887;14,5202589;14,57025909;43,5207901;-99,84061432;60,01859665;9916,583008;9916,514648;36,63508606;30929846;394,2902527;396,6541443;395,090271
25-jan-18 13:40:30;12,75537395;12,71763802;12,76763821;38,24065399;-99,84178925;60,01860809;8732,831055;8732,761719;34,6039505;30929924;393,867981;395,6227112;394,7132874
25-jan-18 13:41:00;8,882310867;8,849572182;8,899572372;26,63145638;-99,84296417;60,01861954;6048,165527;6048,104004;27,10769844;30929974;391,3692322;393,0240173;392,3144836
25-jan-18 13:41:30;8,204220772;8,174221039;8,221961021;24,60040474;-99,8441391;60,01863098;5555,009766;5554,957031;23,45202637;30930022;390,632843;392,2780457;391,2938843
25-jan-18 13:42:00;11,39916801;11,36916828;11,41190815;34,18024445;-99,8453064;60,01863861;7718,462891;7718,421387;24,4520092;30930072;392,0328369;393,7780151;391,9440613
25-jan-18 13:42:30;13,25627232;13,22627258;13,2670269;40,48820877;-99,84648132;60,01865005;9158,87207;9158,829102;27,71335602;30930144;392,7397156;394,5547791;392,5942078
25-jan-18 13:43:00;13,49139023;13,4613905;13,50381184;42,82938004;-99,84765625;60,0186615;9722,670898;9722,611328;33,71635818;30930246;392,6063232;394,4547424;393,2443542
25-jan-18 13:43:30;13,72650814;13,69650841;13,74059677;44,06014633;-99,84883118;60,01866913;9997,504883;9997,43457;37,45358276;30930346;392,4729004;394,3546753;393,5773315
25-jan-18 13:44:00;13,9616251;13,93162537;13,97738171;43,9500885;-99,8500061;60,01868057;9923,415039;9923,339844;38,45486832;30930444;392,3395081;394,2546387;393,5273132
25-jan-18 13:44:30;14,19674301;14,16674328;14,21416664;43,84003448;-99,85118103;60,01869202;9890,588867;9890,514648;38,31684494;30930522;392,2061157;394,1545715;393,4772949
25-jan-18 13:45:00;14,43185997;14,40186024;14,45095158;43,72997665;-99,85235596;60,01870346;9907,079102;9907,009766;36,81726837;30930570;392,0726929;394,0545349;393,4272461
25-jan-18 13:45:30;13,60500908;13,57500935;13,62273598;40,80275345;-99,85353088;60,01871109;9250,082031;9250,007813;36,45475769;30930642;391,2269287;393,181427;392,5359497
25-jan-18 13:46:00;11,50612831;11,47612858;11,51885796;34,50111389;-99,85470581;60,01872253;7786,381348;7786,288574;37,45422363;30930744;389,527832;391,3823853;390,6369629
25-jan-18 13:46:30;10,21931934;10,18931961;10,22931957;31,73827934;-99,85588074;60,01873398;7151,789063;7151,692871;37,09260178;30930822;389,1444397;390,9444275;389,8873901
25-jan-18 13:47:00;9,909404755;9,879405022;9,919404984;33,2325058;-99,85705566;60,01874542;7514,587402;7514,505371;35,09363556;30930872;390,343811;392,1438293;390,5205078
25-jan-18 13:47:30;9,599489212;9,569489479;9,609489441;32,53057098;-99,85823059;60,01875305;7380,649414;7380,58252;31,28269196;30930944;390,5924072;392,3471375;391,1536255
25-jan-18 13:48:00;9,289574623;9,25957489;9,299574852;29,17568398;-99,85940552;60,0187645;6646,655762;6646,606934;25,28289223;30931046;389,6924438;391,347168;391,7867126
25-jan-18 13:48:30;10,30809307;10,27583027;10,3180933;30,90201569;-99,86058044;60,01877594;7045,707031;7045,661133;25,39455032;30931124;389,9241638;391,569458;392,4198303
25-jan-18 13:49:00;12,93178082;12,89452076;12,94178104;38,76808548;-99,86175537;60,01878738;8813,838867;8813,777344;32,89080429;30931172;391,5233765;393,2685852;393,052948
25-jan-18 13:49:30;14,35336399;14,31336403;14,36336422;43,03009415;-99,86292267;60,01879501;9805,591797;9805,520508;37,11315536;30931222;392,440155;394,2401733;393,4351501
25-jan-18 13:50:00;14,31654644;14,27654648;14,32654667;42,91963959;-99,8640976;60,01880646;9855,436523;9855,363281;37,36359024;30931272;392,5290833;394,3291016;393,5129395
25-jan-18 13:50:30;14,27972794;14,23972797;14,28972816;42,80918503;-99,86527252;60,0188179;9858,629883;9858,556641;37,61402893;30931344;392,617981;394,4179993;393,5907288
25-jan-18 13:51:00;14,24291039;14,20291042;14,25291061;42,69873047;-99,86644745;60,01882553;9803,766602;9803,692383;37,86446381;30931446;392,7068787;394,506897;393,6685181
25-jan-18 13:51:30;14,20609188;14,16609192;14,21609211;42,58827591;-99,86762238;60,01883698;9744,602539;9744,530273;37,31466675;30931546;392,7958069;394,5958252;393,7463379
25-jan-18 13:52:00;14,16927338;14,12927341;14,17927361;42,47782135;-99,8687973;60,01884842;9680,366211;9680,299805;35,82091522;30931644;392,8847046;394,6847229;393,8241272
25-jan-18 13:52:30;14,13245583;14,09245586;14,14245605;42,36736679;-99,86997223;60,01885986;9626,59375;9626,52832;35,67580795;30931722;392,9736023;394,7736206;393,9019165
25-jan-18 13:53:00;14,09563732;14,05563736;14,10563755;42,25691223;-99,87114716;60,01886749;9585,59082;9585,518555;37,17615891;30931774;393,0625305;394,8625488;393,9797058
25-jan-18 13:53:30;14,05881977;14,01881981;14,06882;42,14646149;-99,87232208;60,01887894;9546,060547;9545,985352;38;30931846;393,1514282;394,9514465;394,0574951
25-jan-18 13:54:00;14,02200127;13,9820013;14,0320015;42,03600693;-99,87349701;60,01889038;9508,326172;9508,250977;38;30931944;393,2403259;395,0403442;394,1352844
25-jan-18 13:54:30;13,98518372;13,94518375;13,99518394;41,92555237;-99,87467194;60,01890182;9470,591797;9470,516602;38;30932022;393,3292236;395,1292419;394,2131042
25-jan-18 13:55:00;13,94836521;13,90836525;13,95836544;41,81509781;-99,87584686;60,01890945;9432,857422;9432,78125;38;30932072;393,4181519;395,2181702;394,2908936
25-jan-18 13:55:30;13,91154671;13,87154675;13,92154694;41,70464325;-99,87702179;60,0189209;9399,020508;9398,944336;38;30932144;393,5070496;395,3070679;394,3686829
25-jan-18 13:56:00;13,87472916;13,83472919;13,88472939;41,59418869;-99,87819672;60,01893234;9369,959961;9369,883789;38;30932246;393,5959473;395,3959656;394,4464722
25-jan-18 13:56:30;13,83791065;13,79791069;13,84791088;41,48373413;-99,87937164;60,01894379;9335,018555;9334,94043;38;30932346;393,6848755;395,4848938;394,5242615
25-jan-18 13:57:00;13,8010931;13,76109314;13,81109333;41,37327957;-99,88053894;60,01895142;9292,985352;9292,908203;38;30932444;393,7737732;395,5737915;394,6020813
25-jan-18 13:57:30;13,7642746;13,72427464;13,77427483;41,26282501;-99,88171387;60,01896286;9258,927734;9258,849609;38;30932522;393,8626709;395,6626892;394,6798706
25-jan-18 13:58:00;13,72745705;13,68745708;13,73745728;41,15237045;-99,88288879;60,0189743;9234,421875;9234,34375;38;30932574;393,9515991;395,7516174;394,7576599
25-jan-18 13:58:30;13,69063854;13,65063858;13,70063877;41,04191589;-99,88406372;60,01898193;9230,397461;9230,322266;37,09049225;30932646;394,1137695;395,9137878;394,8910217
25-jan-18 13:59:00;13,65382099;13,61382103;13,66382122;40,93146133;-99,88523865;60,01899338;9250,857422;9250,790039;35,0936203;30932744;394,3635254;396,1635437;395,0908508
25-jan-18 13:59:30;13,61700249;13,57700253;13,62700272;40,82100677;-99,88641357;60,01900482;9268,397461;9268,331055;35,13051224;30932822;394,6133118;396,4133301;395,2906494
25-jan-18 14:00:00;13,58018398;13,54018402;13,59018421;40,71055222;-99,8875885;60,01901627;9282,40332;9282,327148;37,6298027;30932872;394,8630676;396,6630859;395,490448
25-jan-18 14:00:30;12,4604454;12,42157555;12,47044563;37,35246658;-99,88876343;60,0190239;8439,074219;8439,001953;34,9368782;30932944;394,2541504;396,0089722;394,899353
25-jan-18 14:01:00;10,02654552;9,990177155;10,03654575;30,05326843;-99,88993835;60,01903534;6555,340332;6555,289063;25,94302368;30933046;392,6032104;394,2579651;393,3484802
25-jan-18 14:01:30;7,592646599;7,558779716;7,602646828;22,75407219;-99,89111328;60,01904678;4856,522949;4856,470703;21,22561264;30933102;390,95224;392,506958;391,7975769
25-jan-18 14:02:00;5,158747196;5,127381802;5,168747425;15,45487595;-99,89228821;60,01905823;3383,348877;3383,269775;21,72653198;30933102;389,3013;390,7559509;390,2466736
25-jan-18 14:02:30;6,161592007;6,131592274;6,173862457;18,46704674;-99,89346313;60,01906586;4194,854492;4194,768555;24,72435379;30933124;390,216217;391,6162415;391,1254272
25-jan-18 14:03:00;11,29650593;11,2665062;11,31377602;33,87678909;-99,89463806;60,0190773;7753,277344;7753,208496;30,7242527;30933172;394,216156;395,6161804;394,925354
25-jan-18 14:03:30;14,08013725;14,04985332;14,09985352;42,22984695;-99,89581299;60,01908875;9659,787109;9659,725586;34,68015289;30933244;396,3432312;397,6991272;396,8991089
25-jan-18 14:04:00;14,0363903;14,00548172;14,05548191;42,09735489;-99,89698792;60,01910019;9579,898438;9579,830078;36,17818069;30933344;396,2182617;397,4769287;396,6769104
25-jan-18 14:04:30;13,99264336;13,96110916;14,01110935;41,96486282;-99,89815521;60,01910782;9515,25293;9515,181641;37;30933424;396,0932617;397,2547302;396,4547119
25-jan-18 14:05:00;13,94889545;13,91673756;13,96673775;41,83237076;-99,89933014;60,01911926;9469,134766;9469,0625;37;30933474;395,9682617;397,0325317;396,2325134
25-jan-18 14:05:30;13,90514851;13,87236595;13,92236614;41,69988251;-99,90050507;60,01913071;9410,03418;9409,959961;37;30933546;395,8432922;396,8103333;396,0103149
25-jan-18 14:06:00;13,86140156;13,82799339;13,87799358;41,56739044;-99,90167999;60,01913834;9335,480469;9335,404297;37;30933644;395,7182922;396,5881348;395,7881165
25-jan-18 14:06:30;13,81765461;13,78362179;13,83362198;41,43489838;-99,90285492;60,01914978;9301,72168;9301,645508;37;30933722;395,5932922;396,3659363;395,565918
25-jan-18 14:07:00;13,77390766;13,73924923;13,78924942;41,30240631;-99,90402985;60,01916122;9316,224609;9316,15332;37;30933770;395,4682922;396,1437073;395,343689
25-jan-18 14:07:30;13,73016071;13,69487762;13,74487782;41,16991806;-99,90520477;60,01917267;9310,795898;9310,726563;37;30933842;395,3433228;395,9215088;395,1214905
25-jan-18 14:08:00;13,68641376;13,65050602;13,70050621;41,03742599;-99,9063797;60,0191803;9281,887695;9281,818359;37;30933944;395,2183228;395,6993103;394,899292
25-jan-18 14:08:30;13,64266682;13,60613346;13,65613365;40,90493393;-99,90755463;60,01919174;9274,427734;9274,357422;37;30934022;395,0933228;395,4771118;394,6770935
25-jan-18 14:09:00;13,59891987;13,56176186;13,61176205;40,77244568;-99,90872955;60,01920319;9292,885742;9292,813477;37;30934072;394,9683533;395,2549133;394,454895
25-jan-18 14:09:30;13,55517292;13,51739025;13,56739044;40,63995361;-99,90990448;60,01921463;9304,191406;9304,12207;35,87769318;30934144;394,8433533;395,0327148;394,2326965
25-jan-18 14:10:00;13,51142597;13,47301769;13,52301788;40,50746155;-99,91107941;60,01922226;9306,686523;9306,626953;33,37310028;30934246;394,7183533;394,8105164;394,010498
25-jan-18 14:10:30;13,46767902;13,42864609;13,47864628;40,37496948;-99,91225433;60,0192337;9276,189453;9276,131836;32,67804337;30934346;394,5933533;394,5883179;393,7882996
25-jan-18 14:11:00;13,42393208;13,38427448;13,43427467;40,24248123;-99,91342926;60,01924515;9205,654297;9205,59082;34,17892075;30934444;394,4683838;394,3661194;393,5661011
25-jan-18 14:11:30;12,66871929;12,63098335;12,68098354;37,98068619;-99,91460419;60,01925659;8663,992188;8663,933594;31,83036613;30934522;393,8113403;394,1438904;393,3438721
25-jan-18 14:12:00;11,05417728;11,02143955;11,07143974;33,14705658;-99,91577911;60,01926422;7553,289551;7553,248535;24,83234787;30934570;392,5117188;393,9216919;393,1216736
25-jan-18 14:12:30;11,12520885;11,09293938;11,14293957;33,3610878;-99,91694641;60,01927567;7603,919434;7603,889648;21;30934620;392,2970886;394,003479;393,2034607
25-jan-18 14:13:00;13,2367897;13,19950485;13,24950504;39,68580246;-99,91812134;60,01928711;9060,454102;9060,429688;21;30934672;393,3959045;394,4532166;393,6532288
25-jan-18 14:13:30;14,3891592;14,34915924;14,39915848;43,13747787;-99,91929626;60,01929474;9875,952148;9875,916016;25,33394432;30934724;394,494751;394,9029846;394,1029663
25-jan-18 14:14:00;14,4091301;14,36913013;14,41912937;43,19739151;-99,92047119;60,01930618;9934,671875;9934,608398;34,78432846;30934772;395,5935669;395,3527527;394,5527344
25-jan-18 14:14:30;14,42910099;14,38910103;14,43910027;43,25730515;-99,92164612;60,01931763;9968,647461;9968,569336;39,32731247;30934844;396,0954895;395,8024902;395,0025024
25-jan-18 14:15:00;14,44907188;14,40907192;14,45907116;43,31721497;-99,92282104;60,01932907;9972,143555;9972,072266;37,82611084;30934944;395,8621826;396,2522583;395,45224
25-jan-18 14:15:30;14,46904373;14,42904377;14,47904301;43,3771286;-99,92399597;60,0193367;9962,162109;9962,092773;37,22470093;30935046;395,6289063;396,7019958;395,9020081
25-jan-18 14:16:00;14,48901463;14,44901466;14,4990139;43,43704224;-99,9251709;60,01934814;9935,686523;9935,614258;37,72436523;30935144;395,3955994;397,1517639;396,3517761
25-jan-18 14:16:30;14,50898552;14,46898556;14,51898479;43,49695587;-99,92634583;60,01935959;9929,358398;9929,285156;38,22403336;30935222;395,162323;396,7714844;395,993927
25-jan-18 14:17:00;14,52895641;14,48895645;14,53895569;43,55686951;-99,92752075;60,01937103;9947,850586;9947,775391;38,72370148;30935272;394,9290161;395,3687439;394,6412964
25-jan-18 14:17:30;12,62943554;12,58943558;12,63943481;37,85830688;-99,92869568;60,01937866;8637,738281;8637,666992;34,95885468;30935320;393,7223816;393,9660339;393,2886658
25-jan-18 14:18:00;8,355559349;8,315559387;8,365558624;25,03667831;-99,92987061;60,01939011;5684,183105;5684,122559;25,91892624;30935370;391,3117065;392,5632935;391,9360352
25-jan-18 14:18:30;6,077796459;6,038934708;6,087796688;18,2045269;-99,93104553;60,01940155;4152,094727;4152,046387;19,859478;30935422;390,1820984;391,8910522;391,3138123
25-jan-18 14:19:00;6,182644367;6,146278858;6,192644596;18,5215683;-99,93222046;60,01940918;4316,705566;4316,669922;17,35760117;30935474;390,5815125;392,0907593;391,563446
25-jan-18 14:19:30;6,287492275;6,253623486;6,297492504;18,83860779;-99,93339539;60,01942062;4399,427246;4399,39209;17,3671093;30935524;390,9809265;392,2904663;391,8130798
25-jan-18 14:20:00;6,392340183;6,360967636;6,402340412;19,15564919;-99,93456268;60,01943207;4384,993164;4384,944824;20,35619926;30935574;391,3803406;392,4901733;392,0627136
25-jan-18 14:20:30;8,399445534;8,367186546;8,409444809;25,17607689;-99,93573761;60,01944351;5728,78125;5728,73584;20,41875839;30935622;392,6390991;393,6842957;392,7632141
25-jan-18 14:21:00;12,73090458;12,6936264;12,74090385;38,16543579;-99,93691254;60,01945114;8732,171875;8732,148438;16,90540695;30935672;394,947876;396,0934448;394,0146484
25-jan-18 14:21:30;15,02744961;14,98744965;15,03744888;45,05234909;-99,93808746;60,01946259;10322,86719;10322,84375;20,02654076;30935744;396,2914124;397,5370789;395,2660522
25-jan-18 14:22:00;14,91262722;14,87262726;14,92262745;44,70788193;-99,93926239;60,01947403;10239,52539;10239,47363;31,00951576;30935846;396,4910889;397,8366089;396,5174561
25-jan-18 14:22:30;12,97397518;12,93624878;12,98397541;38,89419556;-99,94043732;60,01948547;8892,899414;8892,834961;33,58904648;30935924;395,2356262;396,6810913;395,9265747
25-jan-18 14:23:00;8,84691143;8,814188004;8,856911659;26,51801109;-99,94161224;60,0194931;6030,461426;6030,403809;26,08529472;30935974;392,2341309;393,7796631;393,1251831
25-jan-18 14:23:30;8,19733429;8,16505909;8,207334518;24,56972694;-99,94278717;60,01950455;5588,818359;5588,769043;22,682621;30936022;392,1017761;393,5652466;393,0107727
25-jan-18 14:24:00;11,70359421;11,66632462;11,71359444;35,08351517;-99,9439621;60,01951599;8040,193359;8040,154297;24,18102264;30936072;395,3982544;396,5620728;396,1074524
25-jan-18 14:24:30;12,78882313;12,75108719;12,80108738;38,3409996;-99,94513702;60,01952744;8797,52832;8797,496094;23,64112663;30936120;396,7612915;397,8066711;397,3915405
25-jan-18 14:25:00;10,9557476;10,92300701;10,9730072;32,85176086;-99,94631195;60,01953506;7512,873535;7512,845703;20,64427376;30936170;395,7937012;396,9391785;396,4906921
25-jan-18 14:25:30;9,722764015;9,692764282;9,741632462;30,15350914;-99,94748688;60,01954651;6882,008789;6881,979004;20,12773132;30936242;394,8261108;396,0716858;395,5898438
25-jan-18 14:26:00;9,219285965;9,189286232;9,235650063;30,84813881;-99,9486618;60,01955795;7045,928223;7045,891602;22,62639809;30936342;393,8585205;395,2041931;394,6889648
25-jan-18 14:26:30;8,715808868;8,685808182;8,729667664;29,54983902;-99,94983673;60,01956558;6740,987793;6740,947266;23,32160378;30936422;392,8909302;394,3367004;393,7881165
25-jan-18 14:27:00;8,212330818;8,182331085;8,223685265;25,81835747;-99,95101166;60,01957703;5863,613281;5863,572266;21,81494904;30936472;391,9233704;393,4692383;392,8872681
25-jan-18 14:27:30;9,711615562;9,681615829;9,723907471;29,11713791;-99,95217896;60,01958847;6620,238281;6620,192871;24,43780518;30936524;392,4084167;393,8709106;393,2709045
25-jan-18 14:28:00;13,5705061;13,54050541;13,58778954;40,69880295;-99,95335388;60,01959991;9302,001953;9301,946289;31,9259491;30936574;394,60495;395,7679138;395,1679077
25-jan-18 14:28:30;15,61332798;15,58300209;15,63300228;46,82933426;-99,95452881;60,01960754;10692,25391;10692,19043;36,68353653;30936646;395,7739563;396,7935181;396,1924133
25-jan-18 14:29:00;15,48902988;15,45798874;15,50798893;46,45500946;-99,95570374;60,01961899;10541,34082;10541,27148;38,18273544;30936746;395,7167969;396,7792053;396,1757507
25-jan-18 14:29:30;15,36473083;15,33297634;15,38297653;46,08068466;-99,95687866;60,01963043;10418,80469;10418,73438;38,20542526;30936844;395,659668;396,7649231;396,1590881
